Aircraft;Component;System;Date;Reason;Time Hours; Time Cycles
1990;MME_Component_A;System2;10/12/2008;3;15476;1632
1990;MME_Component_G;System3;29/01/2009;3;9281;997
1990;MME_Component_B;System2;04/03/2009;3;16619;1756
1990;MME_Component_B;System2;26/03/2009;3;324;34
1990;MME_Component_G;System4;24/04/2009;2;18228;2160
2326;MME_Component_D; ;21/05/2006;4;8543;916
2326;MME_Component_B;System4;28/06/2006;3;2172;227
2326;MME_Component_A;System4;01/07/2006;3;2242;234
2326;MME_Component_A;System4;06/07/2006;3;122562;14680
2326;MME_Component_N; ;09/07/2006;3;1737;182
2326;MME_Component_A;System3;26/07/2006;3;10670;1180
2326;MME_Component_B;System3;26/07/2006;3;122867;14713
2326;MME_Component_B;System3;26/07/2006;3;6679;712
2326;MME_Component_H; ;23/10/2006;3;8947;955
2326;MME_Component_K;001A;04/11/2006;3;39038;4202
2326;MME_Component_B;System2;21/01/2007;3;3023;363
2326;MME_Component_D; ;23/01/2007;3;28102;2985
2326;MME_Component_B;System4;13/03/2007;3;7060;750
2326;MME_Component_D; ;10/04/2007;3;1068;110
2326;MME_Component_J; ;15/04/2007;3;29019;3077
2326;MME_Component_A;System1;03/05/2007;3;24982;2642
2326;MME_Component_B;System4;27/06/2007;3;1238;128
2326;MME_Component_A;System4;12/08/2007;3;16980;1788
2326;MME_Component_A;System4;21/08/2007;3;128229;15283
2326;MME_Component_D; ;08/09/2007;3;6562;699
2326;MME_Component_B;System1;21/09/2007;3;9798;1040
2326;MME_Component_A;System1;05/10/2007;3;14949;1594
2326;MME_Component_A;System4;09/10/2007;3;786;84
2326;MME_Component_K;001A;10/10/2007;3;4618;490
2326;MME_Component_A;System4;15/10/2007;3;57;6
2326;MME_Component_K;001A;18/11/2007;3;537;56
2326;MME_Component_N; ;18/11/2007;3;6854;727
2326;MME_Component_F;2;14/12/2008;4;10502;1115
2326;MME_Component_F;3;14/12/2008;4;10502;1115
2326;MME_Component_F;1;14/12/2008;4;10502;1115
2326;MME_Component_F;4;14/12/2008;4;10502;1115
2326;MME_Component_L; ;14/12/2008;4;86374;9547
2326;MME_Component_L; ;14/12/2008;4;8654;917
2326;MME_Component_L; ;14/12/2008;4;54270;5871
2326;MME_Component_L; ;14/12/2008;4;38648;4126
2326;MME_Component_L; ;14/12/2008;4;33521;3564
2326;MME_Component_F;1;14/12/2008;4;38648;4126
2326;MME_Component_F;3;14/12/2008;4;38648;4126
2326;MME_Component_F;4;14/12/2008;4;20350;2165
2326;MME_Component_F;2;14/12/2008;4;10502;1115
2326;MME_Component_N; ;14/12/2008;4;79376;8683
2326;MME_Component_N; ;14/12/2008;4;50046;5407
2326;MME_Component_N; ;14/12/2008;4;63;8
2326;MME_Component_N; ;14/12/2008;4;14580;1553
2326;MME_Component_I; ;14/12/2008;4;108503;12428
2326;MME_Component_I; ;14/12/2008;4;9833;1042
2326;MME_Component_I; ;14/12/2008;4;12054;1282
2326;MME_Component_O; ;18/12/2008;4;38648;4126
2326;MME_Component_O; ;18/12/2008;4;38648;4126
2326;MME_Component_O; ;18/12/2008;4;25628;2718
2326;MME_Component_O; ;18/12/2008;4;25628;2718
2326;MME_Component_M;System3;18/12/2008;4;31565;3360
2326;MME_Component_A;System1;18/12/2008;4;1755;186
2326;MME_Component_A;System3;18/12/2008;4;2729;291
2326;MME_Component_A;System2;18/12/2008;4;2686;286
2326;MME_Component_A;System2;18/12/2008;4;14566;1525
2326;MME_Component_A;System4;18/12/2008;4;731;78
2326;MME_Component_E; ;18/12/2008;4;80471;8817
2326;MME_Component_E; ;18/12/2008;4;77027;8418
2326;MME_Component_E; ;18/12/2008;4;60705;6588
2326;MME_Component_E; ;18/12/2008;4;56438;6104
2326;MME_Component_E; ;18/12/2008;4;34766;3701
2326;MME_Component_G;System2;18/12/2008;4;11;2
2326;MME_Component_G;System1;18/12/2008;4;31005;3281
2326;MME_Component_G;System4;18/12/2008;4;25378;2670
2326;MME_Component_G;System2;18/12/2008;4;9820;1030
2326;MME_Component_G;System3;18/12/2008;4;31565;3360
2326;MME_Component_G;System1;18/12/2008;4;106753;12830
2326;MME_Component_J; ;18/12/2008;4;11142;1184
2326;MME_Component_J; ;18/12/2008;4;9140;968
2326;MME_Component_J; ;18/12/2008;4;34713;3696
2326;MME_Component_J; ;18/12/2008;4;2920;314
2326;MME_Component_D; ;18/12/2008;4;1062;112
2326;MME_Component_D; ;18/12/2008;4;11122;1182
2326;MME_Component_D; ;18/12/2008;4;2998;322
2326;MME_Component_D; ;18/12/2008;4;9021;955
2326;MME_Component_B;System2;18/12/2008;4;1803;192
2326;MME_Component_B;System3;18/12/2008;4;12321;1298
2326;MME_Component_B;System4;18/12/2008;4;731;78
2326;MME_Component_B;System1;18/12/2008;4;576;62
2326;MME_Component_B;System1;18/12/2008;4;10679;1118
2326;MME_Component_H; ;18/12/2008;4;5379;570
2326;MME_Component_H; ;18/12/2008;4;38397;4098
2326;MME_Component_H; ;18/12/2008;4;30683;3257
2326;MME_Component_H; ;18/12/2008;4;33580;3570
2326;MME_Component_K;001A;18/12/2008;4;63;8
2326;MME_Component_M;System2;19/12/2008;4;32032;3386
2326;MME_Component_A;System1;19/12/2008;4;7914;830
2326;MME_Component_A;System3;19/12/2008;4;5959;634
2326;MME_Component_M;System4;20/12/2008;4;25378;2670
2326;MME_Component_M;System1;20/12/2008;4;35770;3787
791;MME_Component_G;System2;04/04/2006;3;847;104
791;MME_Component_B;System4;05/04/2006;3;2198;266
791;MME_Component_H; ;22/05/2006;3;6011;747
791;MME_Component_A;System1;24/07/2006;3;2274;279
791;MME_Component_G;System1;01/10/2006;3;6996;853
791;MME_Component_A;System1;03/12/2006;3;1969;231
791;MME_Component_B;System3;04/12/2006;3;22740;2690
791;MME_Component_B;System1;04/12/2006;3;17132;2088
791;MME_Component_D; ;29/12/2006;3;3939;472
791;MME_Component_A;System3;25/03/2007;3;114226;14956
791;MME_Component_B;System4;20/08/2007;3;6823;824
791;MME_Component_L; ;16/10/2007;3;35659;4459
791;MME_Component_O; ;06/03/2008;3;36509;4537
791;MME_Component_A;System2;08/03/2008;3;9643;1152
791;MME_Component_A;System2;27/03/2008;4;15332;1833
791;MME_Component_A;System2;27/03/2008;4;11665;1395
791;MME_Component_D; ;15/04/2008;3;9731;1162
791;MME_Component_B;System3;19/04/2008;3;118876;15501
791;MME_Component_A;System3;15/07/2008;3;9728;1084
791;MME_Component_D; ;28/07/2008;3;18579;2237
791;MME_Component_D; ;13/08/2008;3;17;2
791;MME_Component_A;System4;08/09/2008;3;1626;195
791;MME_Component_A;System1;07/11/2008;3;24034;2572
791;MME_Component_G;System1;07/11/2008;3;23831;2543
791;MME_Component_A;System1;17/11/2008;3;121382;15796
791;MME_Component_A;System4;17/11/2008;3;4807;563
791;MME_Component_G;System1;17/11/2008;3;137;16
791;MME_Component_B;System3;05/01/2009;3;8735;953
791;MME_Component_D; ;06/01/2009;3;9008;1067
791;MME_Component_B;System3;06/01/2009;3;122075;15874
791;MME_Component_A;System1;26/01/2009;4;122330;15904
791;MME_Component_K;001A;15/02/2009;3;44132;5487
791;MME_Component_A;System4;10/04/2009;3;1981;235
791;MME_Component_G;System4;11/04/2009;3;6805;800
791;MME_Component_I; ;17/04/2009;3;61381;7694
791;MME_Component_G;System4;23/04/2009;3;167;20
791;MME_Component_A;System1;04/05/2009;3;2452;291
736;MME_Component_J; ;21/05/2006;3;24342;2592
736;MME_Component_D; ;21/05/2006;3;18127;1901
736;MME_Component_D; ;21/05/2006;3;6849;709
736;MME_Component_B;System4;18/06/2006;3;437;44
736;MME_Component_G;System4;29/06/2006;3;8830;926
736;MME_Component_B;System4;30/06/2006;3;172;18
736;MME_Component_B;System4;27/07/2006;3;385;38
736;MME_Component_F;4;27/07/2006;3;28266;3011
736;MME_Component_D; ;07/09/2006;3;1595;164
736;MME_Component_D; ;08/09/2006;3;121333;14391
736;MME_Component_H; ;08/09/2006;3;4159;434
736;MME_Component_B;System2;05/10/2006;3;1657;172
736;MME_Component_B;System4;22/10/2006;3;1294;138
736;MME_Component_B;System4;07/11/2006;3;122186;14483
736;MME_Component_B;System4;07/11/2006;3;210;23
736;MME_Component_B;System2;16/11/2006;3;122341;14501
736;MME_Component_B;System2;16/11/2006;3;603;66
736;MME_Component_A;System2;22/11/2006;3;122421;14509
736;MME_Component_N; ;06/12/2006;3;90967;10322
736;MME_Component_H; ;26/08/2007;2;0;0
736;MME_Component_O; ;23/12/2007;4;77052;8531
736;MME_Component_F;2;09/10/2008;4;26136;2777
736;MME_Component_F;3;09/10/2008;4;30798;3284
736;MME_Component_F;1;09/10/2008;4;30798;3284
736;MME_Component_F;4;09/10/2008;4;12390;1294
736;MME_Component_N; ;09/10/2008;4;83913;9382
736;MME_Component_N; ;09/10/2008;4;30798;3284
736;MME_Component_N; ;09/10/2008;4;6047;639
736;MME_Component_N; ;09/10/2008;4;567;63
736;MME_Component_E; ;10/10/2008;4;34474;3696
736;MME_Component_E; ;10/10/2008;4;12390;1294
736;MME_Component_H; ;10/10/2008;4;48289;5252
736;MME_Component_P; ;10/10/2008;4;106279;12319
736;MME_Component_F;4;10/10/2008;4;2532;273
736;MME_Component_F;1;10/10/2008;4;30798;3284
736;MME_Component_F;2;10/10/2008;4;30798;3284
736;MME_Component_F;3;10/10/2008;4;30798;3284
736;MME_Component_L; ;10/10/2008;4;42748;4636
736;MME_Component_L; ;10/10/2008;4;27673;2945
736;MME_Component_L; ;10/10/2008;4;24549;2597
736;MME_Component_M;System1;11/10/2008;4;34903;3746
736;MME_Component_A;System1;11/10/2008;4;14619;1524
736;MME_Component_A;System1;11/10/2008;4;7788;821
736;MME_Component_G;System1;11/10/2008;4;5178;549
736;MME_Component_B;System1;11/10/2008;4;14619;1524
736;MME_Component_C; ;11/10/2008;4;92128;10466
312;MME_Component_L; ;24/04/2006;3;59827;7628
312;MME_Component_D; ;02/05/2006;3;6662;825
312;MME_Component_L; ;02/05/2006;3;107;15
312;MME_Component_A;System4;28/05/2006;3;18386;2294
312;MME_Component_A;System4;30/05/2006;3;104297;13573
312;MME_Component_H; ;27/06/2006;3;46749;5940
312;MME_Component_B;System3;30/07/2006;3;6611;797
312;MME_Component_H; ;15/08/2006;3;105190;13679
312;MME_Component_H; ;15/08/2006;3;24599;3092
312;MME_Component_I; ;01/12/2006;3;39550;4965
312;MME_Component_J; ;28/03/2007;3;58939;7470
312;MME_Component_D; ;28/03/2007;4;4057;492
312;MME_Component_B;System1;09/07/2007;3;109472;14200
312;MME_Component_B;System1;09/07/2007;4;10486;1385
312;MME_Component_D; ;14/07/2007;3;17211;2109
312;MME_Component_D; ;14/07/2007;3;9200;1121
312;MME_Component_I; ;17/09/2007;3;3643;445
312;MME_Component_B;System1;05/10/2007;3;1200;137
312;MME_Component_B;System1;05/10/2007;3;110672;14337
312;MME_Component_I; ;07/10/2007;3;248;27
312;MME_Component_G;System2;10/10/2007;3;3733;457
312;MME_Component_B;System2;11/11/2007;3;3250;398
312;MME_Component_A;System2;21/11/2007;3;3357;411
312;MME_Component_H; ;23/11/2007;3;6813;812
312;MME_Component_G;System2;29/11/2007;3;675;78
312;MME_Component_K;001A;29/11/2007;4;33737;4207
312;MME_Component_A;System1;31/03/2008;3;3645;425
312;MME_Component_B;System1;04/04/2008;3;2467;291
312;MME_Component_J; ;03/05/2008;3;39355;4902
312;MME_Component_B;System3;03/05/2008;3;3344;395
312;MME_Component_F;3;24/06/2008;1;28106;3458
312;MME_Component_F;2;24/06/2008;1;28106;3458
312;MME_Component_F;1;24/06/2008;1;28106;3458
312;MME_Component_F;4;24/06/2008;1;28106;3458
312;MME_Component_F;3;04/07/2008;1;28106;3458
312;MME_Component_F;2;04/07/2008;1;28106;3458
312;MME_Component_F;1;05/07/2008;1;28106;3458
312;MME_Component_J; ;08/07/2008;3;13454;1622
312;MME_Component_A;System1;25/07/2008;3;903;113
312;MME_Component_F;4;25/07/2008;1;28109;3459
312;MME_Component_D; ;26/07/2008;3;4500;532
312;MME_Component_B; ;26/07/2008;3;881;110
312;MME_Component_I; ;28/07/2008;3;18555;2246
312;MME_Component_D; ;07/08/2008;3;17948;2178
312;MME_Component_B;System2;29/09/2008;3;3651;437
312;MME_Component_A;System2;01/12/2008;3;4401;522
312;MME_Component_B;System3;01/12/2008;3;2206;257
312;MME_Component_B;System3;01/12/2008;3;115707;14931
312;MME_Component_A;System2;16/02/2009;3;1014;122
312;MME_Component_A;System2;03/03/2009;3;116879;15073
312;MME_Component_A;System2;03/03/2009;3;166;21
312;MME_Component_K;001A;03/03/2009;3;3740;445
312;MME_Component_K;001A;23/04/2009;4;752;92
165;MME_Component_D; ;16/04/2006;3;2579;272
165;MME_Component_I; ;14/09/2006;3;117759;13823
165;MME_Component_I; ;14/09/2006;3;8520;897
165;MME_Component_B;System1;17/10/2006;3;118238;13875
165;MME_Component_B;System1;17/10/2006;3;4552;485
165;MME_Component_B;System3;21/10/2006;3;17365;1833
165;MME_Component_J; ;23/10/2006;3;118316;13883
165;MME_Component_J; ;23/10/2006;3;118327;13884
165;MME_Component_O; ;25/09/2008;3;118695;13861
1399;MME_Component_B;System3;27/04/2006;3;6156;646
1399;MME_Component_B;System3;27/04/2006;3;111211;13037
1399;MME_Component_F;3;27/04/2006;3;10069;1065
1399;MME_Component_L; ;27/04/2006;3;10187;1077
1399;MME_Component_H; ;29/08/2006;3;54195;5951
1399;MME_Component_E; ;10/09/2006;3;113148;13235
1399;MME_Component_E; ;10/09/2006;3;57137;6289
1399;MME_Component_J; ;21/09/2006;3;18545;1957
1399;MME_Component_D; ;25/09/2006;3;113351;13259
1399;MME_Component_D; ;30/09/2006;4;13783;1450
1399;MME_Component_D; ;06/10/2006;3;177;18
1399;MME_Component_G;System2;10/11/2006;3;31955;3470
1399;MME_Component_J; ;22/12/2006;3;114671;13398
1399;MME_Component_J; ;22/12/2006;3;1374;146
1399;MME_Component_D; ;14/01/2007;3;8843;927
1399;MME_Component_D; ;05/02/2007;3;365;38
1399;MME_Component_G;System2;10/02/2007;3;1333;144
1399;MME_Component_J; ;10/02/2007;3;115421;13480
1399;MME_Component_J; ;10/02/2007;3;22179;2349
1399;MME_Component_G;System2;09/03/2007;3;115808;13520
1399;MME_Component_D; ;02/04/2007;3;0;0
1399;MME_Component_L; ;11/04/2007;3;15131;1596
1399;MME_Component_G;System2;16/04/2007;3;925;95
1399;MME_Component_G;System2;19/07/2007;3;2000;204
1399;MME_Component_F;2;25/07/2007;3;28402;3015
1399;MME_Component_G;System2;26/07/2007;3;92;10
1399;MME_Component_A;System2;16/08/2007;3;22614;2379
1399;MME_Component_G;System2;16/08/2007;3;313;32
1399;MME_Component_I; ;19/08/2007;3;22077;2321
1399;MME_Component_A;System3;18/11/2007;3;119628;13914
1399;MME_Component_A;System3;18/11/2007;3;14573;1523
1399;MME_Component_H; ;18/11/2007;3;6636;695
1399;MME_Component_D; ;25/11/2007;3;11306;1179
1399;MME_Component_H; ;24/12/2007;3;19923;2093
1399;MME_Component_N; ;03/08/2008;2;101730;11565
1399;MME_Component_N; ;03/08/2008;2;87307;9703
1399;MME_Component_N; ;03/08/2008;2;73978;8150
1399;MME_Component_N; ;03/08/2008;2;10083;1053
1399;MME_Component_L; ;19/04/2009;4;4184;436
1399;MME_Component_O; ;23/04/2009;4;98760;11179
1399;MME_Component_E; ;23/04/2009;4;40011;4299
1399;MME_Component_E; ;23/04/2009;4;7309;769
1399;MME_Component_J; ;23/04/2009;4;5036;524
1399;MME_Component_J; ;23/04/2009;4;12060;1261
1399;MME_Component_J; ;23/04/2009;4;40539;4359
1399;MME_Component_J; ;23/04/2009;4;5786;606
1399;MME_Component_D; ;23/04/2009;4;6929;727
1399;MME_Component_D; ;23/04/2009;4;13637;1427
1399;MME_Component_D; ;23/04/2009;4;5112;534
1399;MME_Component_H; ;23/04/2009;4;313;35
1399;MME_Component_H; ;23/04/2009;4;49770;5403
1399;MME_Component_Q; ;23/04/2009;4;107882;12396
1399;MME_Component_F;4;23/04/2009;4;30696;3255
1399;MME_Component_F;2;23/04/2009;4;30959;3285
1399;MME_Component_F;1;23/04/2009;4;30959;3285
1399;MME_Component_F;3;23/04/2009;4;9246;967
1399;MME_Component_F;1;23/04/2009;4;30959;3285
1399;MME_Component_F;3;23/04/2009;4;21252;2234
1399;MME_Component_F;2;23/04/2009;4;2557;270
1399;MME_Component_I; ;24/04/2009;4;29563;3133
1399;MME_Component_I; ;24/04/2009;4;2187;232
1399;MME_Component_I; ;24/04/2009;4;30959;3285
2640;MME_Component_A;System3;28/03/2006;3;2903;314
2640;MME_Component_A;System3;28/03/2006;3;23854;2593
2640;MME_Component_G;System3;28/03/2006;3;12781;1346
2640;MME_Component_J; ;28/03/2006;3;45949;5042
2640;MME_Component_D; ;28/03/2006;3;3618;391
2640;MME_Component_K;001A;08/06/2006;3;32792;3578
2640;MME_Component_A;System1;10/08/2006;3;111846;13079
2640;MME_Component_A; ;10/08/2006;3;17399;1828
2640;MME_Component_F;2;10/08/2006;3;17399;1828
2640;MME_Component_N; ;10/08/2006;3;22965;2485
2640;MME_Component_N; ;05/09/2006;3;355;38
2640;MME_Component_B;System3;15/10/2006;3;24756;2683
2640;MME_Component_N; ;13/12/2006;3;11475;1216
2640;MME_Component_B;System4;10/02/2007;3;5704;610
2640;MME_Component_G;System4;31/07/2007;3;3359;418
2640;MME_Component_J; ;05/08/2007;3;7836;828
2640;MME_Component_H; ;05/08/2007;3;41431;4502
2640;MME_Component_J; ;11/08/2007;3;105;11
2640;MME_Component_A;System4;11/09/2007;3;117244;13645
2640;MME_Component_G;System4;11/09/2007;3;603;62
2640;MME_Component_G;System4;19/09/2007;3;120;14
2640;MME_Component_A;System4;20/09/2007;3;117364;13659
2640;MME_Component_H; ;21/09/2007;3;652;68
2640;MME_Component_A;System4;27/09/2007;3;228;25
2640;MME_Component_D; ;11/10/2007;3;14392;1518
2640;MME_Component_D; ;15/11/2007;3;8339;879
2640;MME_Component_I; ;25/11/2007;3;29443;3166
2640;MME_Component_B;System2;31/12/2007;3;20415;2147
2640;MME_Component_B;System3;09/03/2008;3;7049;741
2640;MME_Component_I; ;19/05/2008;3;58010;6323
2640;MME_Component_D; ;21/07/2008;3;12774;1357
2640;MME_Component_D; ;19/09/2008;3;4900;531
2640;MME_Component_G;System3;22/10/2008;3;13261;1413
2640;MME_Component_G;System3;09/11/2008;3;285;30
2640;MME_Component_B;System3;14/11/2008;3;3624;398
2640;MME_Component_D; ;27/11/2008;3;5455;592
2640;MME_Component_A;System3;03/12/2008;3;13879;1481
2640;MME_Component_B;System3;03/12/2008;3;269;30
2640;MME_Component_A;System3;28/12/2008;3;5048;533
2640;MME_Component_G;System3;28/12/2008;3;124120;14392
2640;MME_Component_L; ;12/01/2009;3;124354;14418
2640;MME_Component_D; ;25/01/2009;3;124375;14420
2640;MME_Component_E; ;27/04/2009;4;57119;6224
2640;MME_Component_E; ;27/04/2009;4;31097;3296
2640;MME_Component_F;1;27/04/2009;4;29928;3170
2640;MME_Component_F;3;27/04/2009;4;34362;3697
2640;MME_Component_F;2;27/04/2009;4;33792;3637
2640;MME_Component_L; ;27/04/2009;4;103387;11670
2640;MME_Component_L; ;27/04/2009;4;21;3
2640;MME_Component_L; ;27/04/2009;4;87165;9614
2640;MME_Component_L; ;27/04/2009;4;37586;4059
2640;MME_Component_F;1;27/04/2009;4;29928;3170
2640;MME_Component_F;3;27/04/2009;4;29928;3170
2640;MME_Component_F;4;27/04/2009;4;29928;3170
2640;MME_Component_F;2;27/04/2009;4;12529;1342
2640;MME_Component_N; ;27/04/2009;4;12174;1304
2640;MME_Component_N; ;27/04/2009;4;92450;10265
2640;MME_Component_N; ;27/04/2009;4;37586;4059
2640;MME_Component_N; ;27/04/2009;4;10670;1142
2640;MME_Component_I; ;27/04/2009;4;5989;653
2640;MME_Component_I; ;27/04/2009;4;3581;396
2640;MME_Component_I; ;27/04/2009;4;60453;6592
2640;MME_Component_O; ;01/05/2009;4;44201;4784
2640;MME_Component_O; ;01/05/2009;4;60453;6592
2640;MME_Component_J; ;01/05/2009;4;14504;1550
2640;MME_Component_J; ;01/05/2009;4;53412;5824
2640;MME_Component_J; ;01/05/2009;4;31727;3364
2640;MME_Component_D; ;01/05/2009;4;2647;293
2640;MME_Component_D; ;01/05/2009;4;16082;1722
2640;MME_Component_D; ;01/05/2009;4;0;1
2640;MME_Component_D; ;01/05/2009;4;1779;195
2640;MME_Component_H; ;01/05/2009;4;16839;1804
2640;MME_Component_H; ;01/05/2009;4;38358;4143
2640;MME_Component_H; ;01/05/2009;4;26325;2790
2640;MME_Component_H; ;01/05/2009;4;7011;762
2640;MME_Component_K;001A;01/05/2009;4;13477;1442
2640;MME_Component_P; ;01/05/2009;4;121294;14003
2640;MME_Component_Q; ;01/05/2009;4;76246;8381
2640;MME_Component_F;4;01/05/2009;4;29928;3170
2640;MME_Component_F; ;01/05/2009;4;29928;3170
2640;MME_Component_M;System1;02/05/2009;4;33480;3576
2640;MME_Component_M;System4;02/05/2009;4;22392;2378
2640;MME_Component_M;System2;02/05/2009;4;26447;2898
2640;MME_Component_M;System3;02/05/2009;4;38103;4115
2640;MME_Component_A;System3;02/05/2009;4;370;41
2640;MME_Component_A;System4;02/05/2009;4;2612;289
2640;MME_Component_A;System2;02/05/2009;4;26447;2898
2640;MME_Component_A;System1;02/05/2009;4;1922;211
2640;MME_Component_A;System1;02/05/2009;4;5386;577
2640;MME_Component_A;System4;02/05/2009;4;3488;387
2640;MME_Component_G;System1;02/05/2009;4;1880;207
2640;MME_Component_G;System4;02/05/2009;4;22392;2378
2640;MME_Component_G;System2;02/05/2009;4;20172;2150
2640;MME_Component_G;System3;02/05/2009;4;703;79
2640;MME_Component_B;System2;02/05/2009;4;5484;599
2640;MME_Component_B;System1;02/05/2009;4;4328;463
2640;MME_Component_B;System4;02/05/2009;4;2612;289
2640;MME_Component_B;System3;02/05/2009;4;370;41
2640;MME_Component_C; ;03/05/2009;4;45424;4922
2766;MME_Component_D; ;19/03/2006;3;3782;399
2766;MME_Component_B;System1;23/03/2006;3;95539;10871
2766;MME_Component_B;System1;23/03/2006;3;530;54
2766;MME_Component_A;System2;19/04/2006;3;21438;2265
2766;MME_Component_B;System1;23/04/2006;3;430;44
2766;MME_Component_B; ;25/05/2006;3;436;45
2766;MME_Component_A; ;26/05/2006;3;3739;390
2766;MME_Component_B; ;26/05/2006;3;0;0
2766;MME_Component_B;System1;28/06/2006;3;455;48
2766;MME_Component_B;System1;21/07/2006;3;97172;11041
2766;MME_Component_A;System1;28/07/2006;3;97280;11053
2766;MME_Component_A;System1;28/07/2006;3;11247;1180
2766;MME_Component_B;System1;28/07/2006;3;97280;11053
2766;MME_Component_B;System1;28/07/2006;3;409;44
2766;MME_Component_G;System3;05/08/2006;3;97406;11065
2766;MME_Component_G;System3;05/08/2006;3;7933;831
2766;MME_Component_B;System1;28/09/2006;3;936;100
2766;MME_Component_B;System3;13/10/2006;3;4376;456
2766;MME_Component_A;System3;17/10/2006;3;98526;11185
2766;MME_Component_A;System3;17/10/2006;3;16179;1702
2766;MME_Component_A;System3;19/10/2006;3;98561;11189
2766;MME_Component_B;System3;19/10/2006;3;98561;11189
2766;MME_Component_B;System3;19/10/2006;3;97;10
2766;MME_Component_K;001A;25/10/2006;3;15929;1677
2766;MME_Component_B;System3;01/11/2006;3;187;20
2766;MME_Component_H; ;02/11/2006;3;6770;715
2766;MME_Component_B;System1;26/11/2006;3;1967;208
2766;MME_Component_K;001A;29/11/2006;3;540;56
2766;MME_Component_D; ;17/12/2006;3;99427;11278
2766;MME_Component_G;System3;21/12/2006;3;2101;221
2766;MME_Component_B;System1;21/12/2006;3;1291;133
2766;MME_Component_H; ;24/12/2006;3;791;80
2766;MME_Component_A;System4;31/12/2006;3;19044;2001
2766;MME_Component_H; ;28/01/2007;3;499;50
2766;MME_Component_H; ;30/01/2007;3;9;1
2766;MME_Component_D; ;05/03/2007;3;1084;111
2766;MME_Component_D; ;11/03/2007;3;68;8
2766;MME_Component_J; ;12/03/2007;3;23867;2515
2766;MME_Component_H; ;12/03/2007;3;554;59
2766;MME_Component_D; ;14/03/2007;3;23846;2512
2766;MME_Component_B;System1;09/04/2007;3;1836;188
2766;MME_Component_K;001A;23/05/2007;3;2394;246
2766;MME_Component_J; ;31/05/2007;3;15272;1598
2766;MME_Component_N; ;31/05/2007;3;101685;11511
2766;MME_Component_K;001A;11/06/2007;3;299;32
2766;MME_Component_A;System2;07/07/2007;3;29250;3095
2766;MME_Component_D; ;12/08/2007;3;1836;194
2766;MME_Component_B;System4;06/09/2007;3;3427;366
2766;MME_Component_D; ;17/09/2007;3;102935;11645
2766;MME_Component_D; ;23/09/2007;3;8063;842
2766;MME_Component_A;System1;29/09/2007;3;6691;702
2766;MME_Component_B;System4;07/10/2007;3;103229;11675
2766;MME_Component_B;System4;07/10/2007;3;453;46
2766;MME_Component_B;System2;10/10/2007;3;103267;11679
2766;MME_Component_B;System1;11/10/2007;3;2302;243
2766;MME_Component_D; ;22/10/2007;3;103418;11695
2766;MME_Component_D; ;22/10/2007;3;1003;104
2766;MME_Component_B;System4;17/11/2007;3;498;52
2766;MME_Component_A;System2;25/11/2007;3;6633;704
2766;MME_Component_G;System2;26/11/2007;3;14115;1502
2766;MME_Component_B;System1;24/12/2007;3;3710;392
2766;MME_Component_D; ;07/01/2008;3;1016;110
2766;MME_Component_A;System3;16/01/2008;3;13382;1404
2766;MME_Component_B;System1;31/01/2008;3;565;62
2766;MME_Component_D; ;16/03/2008;3;983;107
2766;MME_Component_B;System3;22/03/2008;3;105511;11922
2766;MME_Component_B;System3;22/03/2008;3;9065;964
2766;MME_Component_D; ;23/03/2008;3;94;10
2766;MME_Component_I; ;23/03/2008;3;13133;1385
2766;MME_Component_B;System3;04/04/2008;3;95;10
2766;MME_Component_D; ;05/06/2008;3;3517;374
2766;MME_Component_J; ;03/07/2008;3;5158;548
2766;MME_Component_J; ;03/07/2008;3;28998;3055
2766;MME_Component_D; ;03/07/2008;3;391;40
2766;MME_Component_B;System3;03/07/2008;3;1237;127
2766;MME_Component_B;System4;05/09/2008;3;3984;424
2766;MME_Component_A;System4;10/09/2008;3;12042;1274
2766;MME_Component_D; ;24/10/2008;3;108444;12235
2766;MME_Component_D; ;24/10/2008;3;7822;834
2766;MME_Component_D; ;15/11/2008;3;3259;349
2766;MME_Component_J; ;16/11/2008;3;49740;5345
2766;MME_Component_E; ;11/12/2008;3;109091;12307
2766;MME_Component_G;System4;26/12/2008;3;12319;1314
2766;MME_Component_A;System4;15/01/2009;2;10285;1102
2766;MME_Component_N; ;20/01/2009;3;15608;1648
2766;MME_Component_J; ;24/01/2009;3;109752;12377
2766;MME_Component_J; ;24/01/2009;3;0;0
2766;MME_Component_H; ;30/01/2009;3;80315;8738
2766;MME_Component_B;System2;14/03/2009;3;7256;823
2766;MME_Component_I; ;14/03/2009;3;4896;527
2766;MME_Component_D; ;15/03/2009;3;3584;392
2766;MME_Component_H; ;16/03/2009;3;42136;4474
2766;MME_Component_B;System2;18/03/2009;3;59;6
2766;MME_Component_F;3;11/04/2009;3;18443;1954
1151;MME_Component_F;1;13/04/2006;1;29067;3102
1151;MME_Component_F;2;13/04/2006;1;29067;3102
1151;MME_Component_F;1;13/04/2006;1;29067;3102
1151;MME_Component_F;2;13/04/2006;1;1897;197
1151;MME_Component_F;4;17/04/2006;1;29067;3102
1151;MME_Component_F;3;17/04/2006;1;26467;2818
1151;MME_Component_O; ;21/04/2006;1;29063;3101
1151;MME_Component_O; ;22/04/2006;1;61711;6735
1151;MME_Component_O; ;22/04/2006;3;93599;10608
1151;MME_Component_F;4;22/04/2006;1;29067;3102
